year,record_type,number_scripts,npropname,ther_class,payer,unique_members,total_cost,cost_per_user,cost_per_script,cost_per_days_supply,cost_per_unit_dispensed,total_scripts_filled,yearly_pct_change_cost_per_script,total_cost_rank,cost_per_user_rank,cost_per_script_rank,cost_per_days_supply_rank,cost_per_unit_dispensed_rank,total_scripts_filled_rank,yearly_pct_change_cost_per_script_rank,days_supply_median,days_supply_mean,days_supply_stddev,quantity_median,quantity_mean,quantity_stddev,insurer_paid_median,insurer_paid_mean,insurer_paid_stddev,insurer_paid_sum,member_paid_median,member_paid_mean,member_paid_stddev,member_paid_sum,total_paid_median,total_paid_mean,total_paid_stddev,total_paid_sum,pct_total_pharm_spending,pct_scripts_0_18,pct_scripts_19_44,pct_scripts_45_64,pct_scripts_65_plus,pct_scripts_female,pct_scripts_male,pct_scripts_urban_core,pct_scripts_suburban,pct_scripts_micropolitan,pct_scripts_rural_smalltown
2020,Drug,409,FINGOLIMOD HCL,Misc Psychotherapeutic/Neurolog,MINNESOTA HEALTH CARE PROGRAMS,52,3490915.98,67132.99,8535.24,280.39,281.41,409,0.067,71,15,39,42,57,750,458,30.0,30.4,5.1,30.0,30.3,5.3,8599.15,8255.86,2260.7,3376648.7,3.0,4.74,8.36,1942.0,8624.15,8535.24,1809.78,3490915.98,0.0006139883109768,0.0317848410757946,0.684596577017114,0.28361858190709,0.0,0.665036674816625,0.334963325183374,0.427872860635696,0.124694376528117,0.173594132029339,0.273838630806845
2020,Drug,2957,PHENYTOIN,Neuromuscular Drugs,MEDICARE,357,131504.72,368.36,44.47,1.35,0.31,2957,-0.054,700,580,810,807,1005,475,847,30.0,32.7,21.9,90.0,139.8,133.6,24.26,38.92,64.97,115097.51,0.0,5.51,15.11,16317.25,27.96,44.47,66.6,131504.72,0.0000231292764938,0.0,0.10010145417653,0.390598579641528,0.509299966181941,0.432532972607372,0.567467027392627,0.515049036185322,0.0767669935745688,0.169090294217111,0.239093676022996
2020,Drug,52950,NORGESTIMATE-ETHINYL ESTRADIOL (TRIPHASIC),Endocrine and Metabolic Drugs,COMMERCIAL,13819,1243976.79,90.01,23.49,0.35,0.34,52950,0.037,205,858,961,1136,997,60,501,84.0,67.0,25.6,84.0,67.7,26.4,20.44,22.19,17.43,1175154.59,0.0,1.29,6.32,68709.39,20.95,23.49,17.1,1243976.79,0.0002187927789045,0.161019830028328,0.782719546742209,0.0562606232294617,0.0,0.999282341831916,0.000717658168083,0.615070821529745,0.127799811142587,0.103097261567516,0.154032105760151
2020,Drug,137,PILOCARPINE HCL,Topical Products,COMMERCIAL,64,11301.68,176.58,82.49,1.51,4.11,137,0.014,1019,669,637,773,524,981,603,45.0,54.4,29.7,15.0,20.0,14.4,43.8,51.65,60.14,7076.78,25.0,30.83,25.36,4223.9,73.35,82.49,58.21,11301.68,1.9877589303e-6,,,,,0.481751824817518,0.518248175182481,,,,
2020,Drug,5605,PERMETHRIN,Topical Products,MINNESOTA HEALTH CARE PROGRAMS,4084,570084.66,139.58,101.71,13.93,1.4,5605,0.14,277,616,447,303,570,311,260,7.0,7.2,7.0,60.0,72.4,32.9,39.66,100.5,158.59,563341.55,0.0,0.55,5.9,3105.04,40.73,101.71,158.39,570084.66,0.000100267471206,0.548974130240856,0.279750223015165,0.165388046387154,0.0058876003568242,0.646565566458519,0.35343443354148,0.55414808206958,0.0563782337198929,0.188938447814451,0.200535236396074
2020,Drug,2880,CLOZAPINE,Central Nervous System Drugs,COMMERCIAL,189,133143.24,704.46,46.23,2.17,0.97,2880,-0.288,622,414,779,698,750,406,1175,28.0,21.2,10.4,30.0,47.5,37.4,24.06,37.95,44.76,109321.85,0.0,8.05,28.15,23211.08,32.69,46.23,57.83,133143.24,0.0000234174622116,0.0069444444444444,0.668055555555555,0.314583333333333,0.0104166666666666,0.407291666666666,0.592708333333333,0.782986111111111,0.0513888888888888,0.0784722222222222,0.0871527777777777
2020,Drug,3597,BICTEGRAVIR-EMTRICITABINE-TENOFOVIR ALAFENAMIDE FUMARATE,Anti-Infective Agents,MEDICARE,415,12415325.68,29916.44,3451.57,111.0,111.2,3597,0.057,46,82,102,119,134,437,376,30.0,31.0,8.5,30.0,31.0,8.5,3396.33,3319.28,956.55,11939470.36,0.0,121.11,316.26,435635.84,3430.12,3451.57,961.03,12415325.68,0.0021836288493231,0.0,0.105921601334445,0.539060328051153,0.3550180706144,0.206561023074784,0.793438976925215,0.816513761467889,0.0378092855157075,0.0503197108701695,0.0953572421462329
2020,Drug,7834,METRONIDAZOLE VAGINAL,Genitourinary Products,COMMERCIAL,6051,661312.0,109.28,84.41,8.73,1.23,7834,-0.031,304,802,635,437,712,249,807,5.0,9.6,13.3,70.0,68.0,26.0,62.65,54.68,44.9,428427.92,15.0,29.66,36.14,232372.91,76.89,84.41,38.36,661312.0,0.0001163126927817,0.0200408475874393,0.709599183048251,0.257212152157263,0.0131478172070462,0.998595864181771,0.0014041358182282,0.73934133265254,0.106331376053101,0.0698238447791677,0.0845034465151901
2020,Drug,24,CLINDAMYCIN PHOSPHATE-TRETINOIN,Topical Products,COMMERCIAL,15,11105.56,740.37,462.73,18.05,10.0,24,0.048,1022,403,309,287,385,1250,459,30.0,25.6,6.0,60.0,46.2,15.3,469.98,404.88,235.47,9717.32,10.0,57.84,113.52,1388.24,483.98,462.73,161.15,11105.56,1.9532650072e-6,,,,,0.541666666666666,0.458333333333333,,,,
2020,Drug,237,OXYBUTYNIN,Genitourinary Products,MINNESOTA HEALTH CARE PROGRAMS,69,156305.0,2265.28,659.51,22.7,80.15,237,0.055,510,213,172,216,135,847,497,28.0,29.0,11.1,8.0,8.2,3.3,669.18,617.78,282.84,146414.06,0.0,9.68,34.91,2296.38,669.18,659.51,248.83,156305.0,0.0000274911924254,,,,,0.544303797468354,0.455696202531645,0.611814345991561,0.143459915611814,0.080168776371308,0.164556962025316
2020,Drug,1914,PERMETHRIN,Topical Products,COMMERCIAL,1503,78668.45,52.34,41.1,4.76,0.62,1914,-0.134,729,975,807,536,844,473,1041,7.0,8.6,8.9,60.0,65.8,30.3,14.54,20.39,26.34,39043.22,14.32,20.69,21.88,39614.19,35.85,41.1,27.33,78668.45,0.0000138363423867,0.218913270637408,0.418495297805642,0.331765935214211,0.0308254963427377,0.554336468129571,0.445663531870428,0.597178683385579,0.176593521421107,0.0914315569487983,0.134796238244514
2020,Drug,978,EVOLOCUMAB,Cardiovascular Agents,MINNESOTA HEALTH CARE PROGRAMS,133,448621.24,3373.09,458.71,16.03,189.77,978,-0.103,316,164,228,271,78,597,905,28.0,28.6,5.5,2.0,2.4,3.1,443.2,449.39,89.7,439503.72,3.0,6.14,9.22,6014.01,450.52,458.71,87.78,448621.24,0.0000789042758387,0.0,0.102249488752556,0.859918200408997,0.0378323108384458,0.352760736196319,0.64723926380368,0.471370143149284,0.130879345603271,0.143149284253578,0.254601226993865
2020,Drug,341,DAPTOMYCIN,Anti-Infective Agents,MEDICARE,76,779109.03,10251.43,2284.77,365.6,137.16,341,0.04,370,137,120,50,118,887,455,7.0,6.2,3.1,6.0,16.6,60.3,2150.62,2154.21,1557.62,734587.11,0.0,130.56,290.83,44521.92,2271.95,2284.77,1590.45,779109.03,0.0001370310371653,0.0,0.228739002932551,0.357771260997067,0.413489736070381,0.489736070381231,0.510263929618768,0.659824046920821,0.105571847507331,0.126099706744868,0.108504398826979
2020,Drug,1101,NAPROXEN SODIUM,Analgesics and Anesthetics,MEDICARE,283,22347.97,78.96,20.29,0.74,0.39,1101,-0.345,979,928,986,960,970,649,1192,28.0,27.1,17.9,50.0,51.5,39.6,5.34,15.78,38.13,17380.34,0.0,4.44,14.08,4894.49,5.99,20.29,43.01,22347.97,3.9305994279e-6,,,,,0.759309718437783,0.240690281562216,0.325158946412352,0.117166212534059,0.155313351498637,0.40236148955495
2020,Drug,8919,TICAGRELOR,Hematological Agents,MEDICARE,2142,5372897.05,2508.35,602.41,13.15,6.56,8919,0.087,107,267,262,361,459,290,265,30.0,45.7,29.0,60.0,91.7,60.0,373.61,501.2,342.89,4470240.84,47.0,100.32,146.18,894816.1,412.35,602.41,381.23,5372897.05,0.0009449943807533,0.0,0.008745375042045,0.108083865904249,0.883170759053705,0.380648054714654,0.619351945285345,0.492992487947079,0.09776880816235,0.145532010315057,0.263706693575512
2020,Drug,7603,PALIPERIDONE PALMITATE,Central Nervous System Drugs,MEDICARE,901,21497095.2,23859.15,2827.44,92.91,2263.56,7603,0.042,22,95,116,135,12,321,446,28.0,30.4,14.2,1.0,1.2,0.5,2897.62,2810.83,1284.44,21370789.09,0.0,14.78,131.12,112381.5,2897.62,2827.44,1288.67,21497095.2,0.0037809461036519,0.0,0.473628830724713,0.406813100092068,0.119558069183217,0.319742207023543,0.680257792976456,0.624753386820991,0.0768117848217808,0.175720110482704,0.122714717874523
2020,Drug,4819,COLESTIPOL HCL,Cardiovascular Agents,MEDICARE,1319,620767.26,470.63,128.81,2.51,0.9,4819,-0.001,410,532,548,669,776,380,653,30.0,51.2,31.2,90.0,142.4,126.9,54.19,88.86,105.62,428223.44,18.3,39.72,59.48,191416.08,92.49,128.81,116.21,620767.26,0.0001091816141267,0.0,0.0232413363768416,0.105831085287404,0.870927578335754,0.732309607802448,0.267690392197551,0.560904752023241,0.144843328491388,0.0989831915335131,0.195268727951857
2020,Drug,2271,KETOTIFEN FUMARATE (OPHTH),Topical Products,MEDICARE,645,23572.89,36.54,10.37,0.39,1.79,2271,0.03,967,1082,1137,1108,643,520,502,25.0,26.5,11.9,5.0,5.7,2.3,9.58,10.23,4.75,23242.13,0.0,0.14,1.47,330.38,9.68,10.37,4.66,23572.89,4.1460404658e-6,0.0,0.0061646851607221,0.0246587406428885,0.969176574196389,0.734918538088947,0.265081461911052,0.749449581682078,0.0295024218405988,0.0911492734478203,0.129898723029502
2020,Drug,8347,BICTEGRAVIR-EMTRICITABINE-TENOFOVIR ALAFENAMIDE FUMARATE,Anti-Infective Agents,MINNESOTA HEALTH CARE PROGRAMS,1263,26722560.33,21158.0,3201.45,104.58,104.57,8347,0.094,5,70,76,90,108,240,379,30.0,30.6,7.7,30.0,30.6,7.7,3162.34,2841.32,1218.7,23716541.51,0.0,11.12,50.23,92825.05,3176.6,3201.45,871.04,26722560.33,0.0047000099045622,0.0064693902000718,0.53947526057266,0.428057984904756,0.025997364322511,0.298789984425542,0.701210015574457,0.882113334132023,0.0238409009224871,0.049598658200551,0.0444471067449383
2020,Drug,84,SODIUM CITRATE & CITRIC ACID,Genitourinary Products,COMMERCIAL,25,3416.11,136.64,40.66,0.99,0.09,84,-0.275,1132,747,811,881,1208,1074,1168,30.5,40.9,24.6,450.0,426.3,376.7,3.94,21.53,38.29,1809.02,12.78,19.13,21.22,1607.09,24.17,40.66,45.36,3416.11,6.008313064e-7,0.285714285714285,0.154761904761904,0.273809523809523,0.285714285714285,0.333333333333333,0.666666666666666,,,,
2020,Drug,6676,MYCOPHENOLATE MOFETIL,Miscellaneous Products,MINNESOTA HEALTH CARE PROGRAMS,944,605777.25,641.71,90.73,2.87,0.67,6676,0.005,270,356,469,546,716,284,661,30.0,31.5,11.4,120.0,135.3,73.9,39.98,81.5,185.27,544135.67,0.0,1.23,3.54,8272.99,42.68,90.73,198.07,605777.25,0.0001065451453677,0.157130017974835,0.373876572798082,0.439484721390053,0.0295086878370281,0.527112043139604,0.472887956860395,0.695626123427201,0.0674056321150389,0.107998801677651,0.128969442780107
2020,Drug,477,PALIPERIDONE PALMITATE,Central Nervous System Drugs,COMMERCIAL,80,1055637.65,13195.47,2213.07,80.46,998.71,477,-0.158,229,112,127,140,33,719,1067,28.0,27.5,3.6,1.0,2.2,5.1,1849.84,2158.15,587.68,1029441.51,0.0,50.77,242.92,24221.67,1865.64,2213.07,529.68,1055637.65,0.0001856673668001,0.0419287211740041,0.677148846960167,0.280922431865828,0.0,0.377358490566037,0.622641509433962,,,,
2020,Drug,762,CLOBETASOL PROPIONATE EMOLLIENT BASE,Topical Products,MEDICARE,488,73615.35,150.85,96.6,3.94,2.27,762,-0.074,801,775,602,570,603,719,912,23.5,24.5,18.2,30.0,42.4,25.6,46.43,54.47,54.31,41506.78,20.0,41.97,52.88,31982.27,82.8,96.6,63.13,73615.35,0.0000129475944615,,,,,0.738845144356955,0.261154855643044,0.444881889763779,0.0708661417322834,0.145669291338582,0.338582677165354
2020,Drug,31,ATROPINE SULFATE MONOHYDRATE,Gastrointestinal Products,COMMERCIAL,31,1075.59,34.69,34.69,5.78,2.24,31,0.083,1210,1050,872,501,619,1222,324,5.0,6.0,5.0,15.0,15.4,6.6,36.98,31.98,15.1,991.63,0.0,2.7,9.32,83.96,36.98,34.69,12.4,1075.59,1.891766204e-7,,,,,0.612903225806451,0.387096774193548,1.0,0.0,0.0,0.0
2020,Drug,58122,OXYCODONE W/ ACETAMINOPHEN,Analgesics and Anesthetics,MINNESOTA HEALTH CARE PROGRAMS,18576,1109922.47,59.75,19.09,1.3,0.33,58122,0.035,179,817,841,708,874,64,565,10.0,14.6,11.8,33.0,56.3,51.4,9.84,18.07,23.31,1050418.33,0.0,0.84,1.72,49067.89,10.84,19.09,23.53,1109922.47,0.0001952150743744,0.0100650356147414,0.44528749870961,0.534943739031691,0.0097037266439558,0.638570592890815,0.361429407109184,0.645005333608616,0.120161040569835,0.0876776435773029,0.147155982244244
2020,Drug,353,HEPARIN SODIUM (PORCINE) LOCK FLUSH,Hematological Agents,MEDICARE,100,1824.98,18.24,5.16,0.37,0.09,353,-0.067,1188,1201,1230,1116,1188,878,884,7.0,13.9,23.2,40.0,55.9,48.5,3.83,4.78,4.37,1688.11,0.0,0.37,0.86,134.0,4.26,5.16,4.81,1824.98,3.209806234e-7,,,,,0.688385269121813,0.311614730878186,0.762039660056657,0.155807365439093,0.0339943342776203,0.0481586402266288
2020,Drug,11485,MYCOPHENOLATE MOFETIL,Miscellaneous Products,MEDICARE,2187,1334227.6,610.07,116.17,2.29,0.59,11485,-0.142,293,484,568,696,878,259,1062,30.0,50.5,29.6,168.0,196.7,143.1,54.37,86.52,130.35,993738.86,12.0,29.46,48.57,338361.46,81.26,116.17,140.05,1334227.6,0.0002346662467031,0.0026991728341314,0.0629516760992599,0.204701784936874,0.729647366129734,0.521114497170222,0.478885502829777,0.56151501959077,0.113191118850674,0.137919024814976,0.187374836743578
2020,Drug,47170,CLOZAPINE,Central Nervous System Drugs,MEDICARE,2507,5455075.46,2175.93,115.64,4.92,1.95,47170,0.026,103,289,570,530,629,115,519,28.0,23.4,8.7,56.0,59.0,44.4,54.65,112.56,245.59,5309768.56,0.0,3.05,19.08,144004.5,58.55,115.64,246.88,5455075.46,0.0009594480609461,0.0,0.324676701293194,0.509836760652957,0.165486538053847,0.411235955056179,0.58876404494382,0.677952088191647,0.0756412974348102,0.146873012507949,0.0995336018655925
2020,Drug,1977,DAPSONE (TOPICAL),Topical Products,COMMERCIAL,1149,778261.81,677.33,393.65,12.78,6.1,1977,-0.212,273,422,343,356,474,468,1125,30.0,30.7,10.9,60.0,64.4,15.8,316.47,330.25,201.55,652904.46,15.0,63.39,125.88,125328.23,337.75,393.65,196.52,778261.81,0.0001368820266535,,,,,0.85786545270612,0.142134547293879,0.830551340414769,0.080930703085483,0.0379362670713201,0.0505816894284269
2020,Drug,41,INFLUENZA VIRUS VACCINE TYPES A & B SURFACE ANTIGEN ADJUVANT,Biologicals,COMMERCIAL,40,2329.7,58.24,56.82,33.28,55.46,41,-0.003,1165,956,733,206,205,1184,676,1.0,1.7,4.5,1.0,1.0,0.2,59.04,55.26,15.01,2265.73,0.0,1.53,9.85,63.04,59.04,56.82,12.19,2329.7,4.097516457e-7,,,,,0.560975609756097,0.439024390243902,,,,
2020,Drug,1549,PERMETHRIN,Topical Products,MEDICARE,1072,93797.72,87.49,60.55,7.87,0.89,1549,-0.203,762,910,735,444,781,584,1127,7.0,7.6,8.3,60.0,67.8,29.1,33.04,38.73,42.63,60005.24,10.0,21.76,28.13,33719.85,59.75,60.55,40.94,93797.72,0.0000164973044342,,,,,0.630083925112976,0.369916074887023,0.492575855390574,0.0936087798579728,0.185280826339573,0.228534538411878
2020,Drug,9074,TIMOLOL MALEATE (OPHTH),Topical Products,COMMERCIAL,2968,296830.94,100.01,32.71,0.59,3.36,9074,0.087,464,835,887,1012,547,228,317,50.0,54.6,26.4,5.0,9.7,11.1,0.0,20.71,76.72,188001.74,7.18,11.93,25.5,108260.79,9.11,32.71,85.38,296830.94,0.0000522071366198,0.033832929248402,0.0552126956138417,0.618690764822569,0.292263610315186,0.478510028653295,0.521489971346704,0.664095217103813,0.106898831827198,0.0987436632135772,0.130262287855411
2020,Drug,4230,PYRIDOSTIGMINE BROMIDE,Neuromuscular Drugs,MEDICARE,894,566457.58,633.62,133.91,2.71,0.76,4230,-0.006,428,474,540,644,811,402,671,30.0,49.3,29.6,120.0,175.2,152.1,41.85,92.8,215.5,392559.36,20.0,40.96,78.99,173269.04,74.58,133.91,236.63,566457.58,0.0000996295341328,0.0,0.0238770685579196,0.111583924349881,0.864539007092198,0.511583924349881,0.488416075650118,0.530496453900709,0.133569739952718,0.124113475177304,0.211820330969267
2020,Drug,14,BALOXAVIR MARBOXIL,Anti-Infective Agents,MEDICARE,13,2198.73,169.13,157.05,21.55,78.52,14,,1178,743,508,255,168,1276,,1.0,7.2,12.3,2.0,2.0,0.0,49.85,66.57,71.02,931.98,59.98,90.48,90.32,1266.75,159.09,157.05,57.3,2198.73,3.867164167e-7,,,,,,,,,,
2020,Drug,3288,EPLERENONE,Cardiovascular Agents,MEDICARE,775,444644.23,573.73,135.23,2.12,1.82,3288,-0.092,487,497,538,712,640,454,971,90.0,63.5,30.1,90.0,74.0,54.0,64.42,95.48,107.95,313946.6,20.0,39.34,55.81,129369.05,106.5,135.23,116.2,444644.23,0.0000782047924749,0.0,0.0404501216545012,0.0860705596107055,0.873479318734793,0.169099756690997,0.830900243309002,0.593978102189781,0.093978102189781,0.126520681265206,0.185523114355231
2020,Drug,138,PHENYTOIN,Neuromuscular Drugs,COMMERCIAL,23,4442.16,193.13,32.18,0.66,0.37,138,-0.396,1115,652,891,992,987,979,1213,30.0,48.2,28.3,55.0,86.3,88.4,0.0,15.65,33.25,2159.82,13.38,16.53,12.78,2281.82,13.98,32.18,34.21,4442.16,7.812947464e-7,,,,,0.260869565217391,0.739130434782608,,,,
2020,Drug,52,ONABOTULINUMTOXINA,Neuromuscular Drugs,MEDICARE,20,44022.49,2201.12,846.58,12.53,638.0,52,-0.072,884,287,208,372,38,1184,902,84.0,67.5,38.0,1.0,1.3,1.0,568.03,668.84,529.16,34779.83,151.45,176.68,201.09,9187.56,634.34,846.58,623.15,44022.49,7.7427513108e-6,,,,,0.73076923076923,0.269230769230769,,,,
2020,Drug,2763,DILTIAZEM HCL EXTENDED RELEASE BEADS,Cardiovascular Agents,COMMERCIAL,796,134055.72,168.41,48.51,0.69,0.65,2763,0.019,621,686,762,976,837,412,580,90.0,69.4,28.7,90.0,74.1,37.6,13.94,25.13,30.7,69447.37,18.27,23.36,22.42,64564.98,43.79,48.51,33.53,134055.72,0.0000235779507645,,,,,0.448425624321389,0.55157437567861,0.559898660875859,0.148027506333695,0.127759681505609,0.164314151284835
2020,Drug,44,LITHIUM,Central Nervous System Drugs,MEDICARE,12,2449.71,204.14,55.67,1.93,0.3,44,-0.322,1172,696,758,730,1009,1205,1190,30.0,28.7,4.7,113.0,180.6,193.3,14.34,48.35,57.61,2127.65,1.79,7.29,13.11,320.98,34.56,55.67,53.95,2449.71,4.308592111e-7,,,,,0.659090909090909,0.34090909090909,,,,
2020,Drug,123,HALOPERIDOL DECANOATE,Central Nervous System Drugs,COMMERCIAL,23,8783.76,381.9,71.41,2.58,26.53,123,-0.258,1047,522,672,667,266,1006,1160,28.0,27.6,4.1,1.0,2.6,4.8,43.55,69.54,74.51,8553.85,0.0,1.86,5.64,229.91,43.55,71.41,73.92,8783.76,1.544902827e-6,0.0,0.56910569105691,0.430894308943089,0.0,0.471544715447154,0.528455284552845,0.634146341463414,0.219512195121951,0.0,0.146341463414634
2020,Drug,11183,SODIUM FLUORIDE (DENTAL),Topical Products,MINNESOTA HEALTH CARE PROGRAMS,5683,127526.57,22.44,11.4,0.46,0.2,11183,0.111,546,1031,993,977,999,205,329,30.0,24.7,9.5,51.0,56.7,18.9,6.45,10.44,36.7,116806.89,0.0,0.9,2.34,10080.7,7.07,11.4,36.61,127526.57,0.0000224295926248,0.22847178753465,0.459089689707591,0.292229276580524,0.0202092461772333,0.629348117678619,0.37065188232138,0.627023160153804,0.102834659751408,0.131449521595278,0.138692658499508
2020,Drug,11358,KETOTIFEN FUMARATE (OPHTH),Topical Products,MINNESOTA HEALTH CARE PROGRAMS,4889,154339.99,31.56,13.58,0.54,2.3,11358,-0.029,511,970,942,941,509,202,758,25.0,24.9,7.4,5.0,5.8,3.7,8.53,12.79,40.87,145338.75,0.0,0.79,2.15,9001.14,9.18,13.58,40.78,154339.99,0.0000271455830845,0.18075365381229,0.259464694488466,0.444268357105124,0.115513294594118,0.669484064095791,0.330515935904208,0.814580031695721,0.041908786758232,0.0724599401303046,0.0710512414157422
2020,Drug,605,SULFACETAMIDE SODIUM (OPHTH),Topical Products,COMMERCIAL,573,21189.99,36.98,35.02,1.62,2.24,605,0.057,937,1035,868,764,618,671,420,19.0,21.6,15.4,15.0,15.6,4.7,12.7,14.98,15.41,9065.86,15.0,20.03,15.43,12119.11,38.55,35.02,13.36,21189.99,3.7269319124e-6,0.269421487603305,0.289256198347107,0.36694214876033,0.0743801652892561,0.497520661157024,0.502479338842975,0.631404958677685,0.0743801652892561,0.112396694214876,0.181818181818181
2020,Drug,18278,BENZTROPINE MESYLATE,Neuromuscular Drugs,MINNESOTA HEALTH CARE PROGRAMS,2740,230591.04,84.15,12.61,0.42,0.23,18278,0.08,438,738,958,993,967,154,422,30.0,29.3,9.2,60.0,52.6,28.5,10.99,12.06,26.36,220461.16,0.0,0.47,1.29,8652.09,11.48,12.61,26.32,230591.04,0.0000405567489985,0.0387350913666703,0.568333515701936,0.380402669876354,0.0125287230550388,0.413666703140387,0.586333296859612,0.673651384177699,0.0830506619980304,0.117025932815406,0.126272021008863
2020,Drug,584,IBANDRONATE SODIUM,Endocrine and Metabolic Drugs,MINNESOTA HEALTH CARE PROGRAMS,100,10361.86,103.61,17.74,0.47,12.95,584,0.303,950,698,865,968,289,701,96,30.0,37.3,20.2,1.0,1.3,1.7,10.32,14.72,14.27,8601.23,1.0,2.32,2.88,1355.05,11.32,17.74,15.19,10361.86,1.8224617711e-6,0.0,0.0496575342465753,0.743150684931506,0.207191780821917,0.96917808219178,0.0308219178082191,0.61986301369863,0.0821917808219178,0.071917808219178,0.226027397260273
2020,Drug,6501,UMECLIDINIUM BROMIDE,Respiratory Agents,COMMERCIAL,1409,3166919.86,2247.63,487.14,11.2,10.42,6501,0.025,107,252,299,383,377,276,554,30.0,43.4,25.0,30.0,46.7,30.6,323.11,419.78,269.26,2729038.85,40.0,67.29,108.5,437515.18,347.23,487.14,271.37,3166919.86,0.000557003315743,0.0019996923550223,0.0455314566989693,0.665128441778187,0.28734040916782,0.508075680664513,0.491924319335486,0.590524534686971,0.139363174896169,0.115674511613597,0.154437778803261
2020,Drug,527,BRINZOLAMIDE,Topical Products,COMMERCIAL,155,233297.69,1505.14,442.69,7.85,27.36,527,0.024,511,304,320,453,264,703,560,50.0,56.3,26.1,10.0,16.1,11.4,288.64,343.81,229.62,181190.46,60.0,95.29,111.63,50218.25,327.03,442.69,223.45,233297.69,0.0000410327992591,0.0341555977229601,0.0683111954459203,0.510436432637571,0.387096774193548,0.462998102466793,0.537001897533206,0.694497153700189,0.0834914611005692,0.096774193548387,0.125237191650853
2020,Drug,7532,AMLODIPINE BESYLATE-BENAZEPRIL HCL,Cardiovascular Agents,COMMERCIAL,1821,250596.5,137.61,33.27,0.49,0.46,7532,0.154,495,745,884,1056,937,255,167,90.0,67.2,29.2,90.0,71.8,36.9,1.84,14.84,26.63,111816.71,13.63,18.41,18.06,138719.41,25.11,33.27,31.08,250596.5,0.0000440753437359,0.0,0.124402549123738,0.737519915029208,0.138077535847052,0.247477429633563,0.752522570366436,0.648698884758364,0.114577801380775,0.0758098778544875,0.160913436006372
2020,Drug,26857,ESTRADIOL,Endocrine and Metabolic Drugs,MEDICARE,6642,1317311.9,198.33,49.04,0.73,0.89,26857,0.073,296,708,786,965,780,165,318,84.0,66.6,28.8,45.0,54.6,41.9,5.01,25.54,53.4,685979.85,6.71,23.43,48.35,629480.66,15.69,49.04,78.22,1317311.9,0.0002316910842726,0.0,0.0458725844286405,0.231299102654801,0.722828312916558,0.975946680567449,0.0240533194325501,0.581859477975946,0.109878244033212,0.122947462486502,0.185314815504337
2020,Drug,12535,METRONIDAZOLE VAGINAL,Genitourinary Products,MINNESOTA HEALTH CARE PROGRAMS,8789,1157847.44,131.73,92.36,11.5,1.37,12535,-0.013,171,628,466,338,575,189,708,5.0,8.0,7.8,70.0,67.3,19.3,87.13,89.46,41.82,1121488.84,1.0,1.16,5.82,14581.48,88.67,92.36,41.3,1157847.44,0.0002036442005844,,,,,,,0.750937375349022,0.0672516952532907,0.0862385321100917,0.0955723972875947
2020,Drug,1716,AMANTADINE HCL,Neuromuscular Drugs,MINNESOTA HEALTH CARE PROGRAMS,324,80329.36,247.93,46.81,1.54,0.55,1716,-0.032,650,483,598,682,764,499,764,30.0,30.3,12.3,60.0,85.1,103.8,36.14,42.84,36.74,73525.07,0.0,1.52,9.99,2611.68,37.35,46.81,37.53,80329.36,0.0000141284660962,0.141608391608391,0.363053613053613,0.464452214452214,0.0308857808857808,0.48076923076923,0.519230769230769,0.675990675990675,0.0763403263403263,0.0798368298368298,0.167832167832167
2020,Drug,3775,HALOPERIDOL DECANOATE,Central Nervous System Drugs,MEDICARE,417,286129.35,686.16,75.79,2.88,40.34,3775,-0.13,569,451,667,627,221,428,1042,28.0,26.2,7.4,2.0,1.8,1.1,57.22,72.3,52.8,272944.55,0.0,3.46,12.29,13073.62,64.23,75.79,52.52,286129.35,0.0000503249225515,0.0,0.322119205298013,0.50092715231788,0.176953642384105,0.339867549668874,0.660132450331125,0.707814569536423,0.0781456953642384,0.124768211920529,0.0892715231788079
2020,Drug,3332,BENAZEPRIL HCL,Cardiovascular Agents,COMMERCIAL,847,40385.79,47.68,12.12,0.17,0.15,3332,0.249,847,996,1116,1220,1162,373,93,90.0,70.3,28.1,90.0,80.5,48.0,0.0,4.15,9.03,13830.83,5.72,7.96,8.18,26540.03,9.52,12.12,10.2,40385.79,7.1031222554e-6,0.0369147659063625,0.0846338535414165,0.702581032412965,0.175870348139255,0.3406362545018,0.659363745498199,0.473589435774309,0.136854741896758,0.1437575030012,0.245798319327731
2020,Drug,535,KETOTIFEN FUMARATE (OPHTH),Topical Products,COMMERCIAL,320,6112.06,19.1,11.42,0.37,1.61,535,-0.034,1091,1138,1123,1119,673,697,816,25.0,30.2,15.4,5.0,7.0,6.2,0.0,4.36,5.48,2334.52,7.65,7.06,6.98,3777.54,9.5,11.42,4.54,6112.06,1.0749996326e-6,0.0990654205607476,0.272897196261682,0.381308411214953,0.246728971962616,0.654205607476635,0.345794392523364,0.844859813084112,0.0803738317757009,0.0261682242990654,0.0485981308411214
